Timestamp,Topic,Payload,QoS,Retain,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
2025-12-29T20:03:22.849876,shellies/shellyem3-BCFF4DFD0E3E/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD0E3E,relay,0,,
2025-12-29T20:03:22.957630,shellies2/resp/rpc,"{""id"":1291,""src"":""shellyproem50-08f9e0e7817c"",""dst"":""shellies2/resp"",""result"":{""was_on"":true}}",0,False,shellies2,resp,rpc,,,
2025-12-29T20:03:23.033384,RESP/tactica/shelly2/shellyproem50-08f9e0e7817c,"{""id"":{""gadget_id"":1291,""method"":""relay"",""status"":""on"",""component_id"":36,""status_component_id"":35,""component_kind"":""status_control"",""data_channel_id"":1},""src"":""shellies2/resp"",""result"":""ACK""}",0,False,RESP,tactica,shelly2,shellyproem50-08f9e0e7817c,,
2025-12-29T20:03:23.148089,IAQ_Measures,"{""device_info"": {""uuid"": ""9008f641-2d23-4813-b554-a97ae3ea4759"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":474.004},{""n"":""voc"", ""u"":""ppm"", ""v"":6.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.919},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.234},{""n"":""temp"", ""u"":""Cel"", ""v"":15.255},{""n"":""hum"", ""u"":""%RH"", ""v"":55.873},{""n"":""prb"", ""u"":""hPa"", ""v"":1018.552},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":4.077},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.234},{""n"":""iaqi"", ""u"":""count"", ""v"":76},{""n"":""tci"", ""u"":""count"", ""v"":41},{""n"":""eiaqi"", ""u"":""count"", ""v"":5}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:23.218215,gadget/9008f641-2d23-4813-b554-a97ae3ea4759,"{""gadget"":{""uuid"":""9008f641-2d23-4813-b554-a97ae3ea4759"",""timestamp"":1767035003150,""type"":""nanoenvi""},""data"":{""co2"":474.004,""voc"":27,""co"":0.919,""pm10"":0,""temp"":15.255,""hum"":55.873,""prb"":1018.552,""pm1"":4.077,""pm4"":0.234,""iaqi"":76,""tci"":41,""eiaqi"":5,""pm25"":0.234}}",0,False,gadget,9008f641-2d23-4813-b554-a97ae3ea4759,,,,
2025-12-29T20:03:23.218795,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""9008f641-2d23-4813-b554-a97ae3ea4759"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":474.004},{""n"":""voc"",""u"":""ug/m3"",""v"":27},{""n"":""co"",""u"":""ppm"",""v"":0.919},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.234},{""n"":""temp"",""u"":""Cel"",""v"":15.255},{""n"":""hum"",""u"":""%RH"",""v"":55.873},{""n"":""prb"",""u"":""hPa"",""v"":1018.552},{""n"":""pm1"",""u"":""ug/m3"",""v"":4.077},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.234},{""n"":""iaqi"",""u"":""count"",""v"":76},{""n"":""tci"",""u"":""count"",""v"":41},{""n"":""eiaqi"",""u"":""count"",""v"":5},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:23.282362,$SYS/broker/uptime,3825302 seconds,0,False,$SYS,broker,uptime,,,
2025-12-29T20:03:23.283049,$SYS/broker/clients/inactive,13,0,False,$SYS,broker,clients,inactive,,
2025-12-29T20:03:23.283590,$SYS/broker/clients/disconnected,13,0,False,$SYS,broker,clients,disconnected,,
2025-12-29T20:03:23.284123,$SYS/broker/clients/active,453,0,False,$SYS,broker,clients,active,,
2025-12-29T20:03:23.284658,$SYS/broker/clients/connected,453,0,False,$SYS,broker,clients,connected,,
2025-12-29T20:03:23.285207,$SYS/broker/load/messages/received/1min,1668.29,0,False,$SYS,broker,load,messages,received,1min
2025-12-29T20:03:23.285694,$SYS/broker/load/messages/sent/1min,6008.88,0,False,$SYS,broker,load,messages,sent,1min
2025-12-29T20:03:23.286042,$SYS/broker/load/publish/received/1min,1229.77,0,False,$SYS,broker,load,publish,received,1min
2025-12-29T20:03:23.286379,$SYS/broker/load/publish/sent/1min,5567.69,0,False,$SYS,broker,load,publish,sent,1min
2025-12-29T20:03:23.286766,$SYS/broker/load/bytes/received/1min,229468.78,0,False,$SYS,broker,load,bytes,received,1min
2025-12-29T20:03:23.287089,$SYS/broker/load/bytes/sent/1min,994744.70,0,False,$SYS,broker,load,bytes,sent,1min
2025-12-29T20:03:23.287289,$SYS/broker/load/sockets/1min,27.89,0,False,$SYS,broker,load,sockets,1min,
2025-12-29T20:03:23.287488,$SYS/broker/load/connections/1min,26.86,0,False,$SYS,broker,load,connections,1min,
2025-12-29T20:03:23.287728,$SYS/broker/load/messages/received/5min,1673.11,0,False,$SYS,broker,load,messages,received,5min
2025-12-29T20:03:23.288028,$SYS/broker/load/messages/sent/5min,5296.64,0,False,$SYS,broker,load,messages,sent,5min
2025-12-29T20:03:23.288220,$SYS/broker/load/publish/received/5min,1222.19,0,False,$SYS,broker,load,publish,received,5min
2025-12-29T20:03:23.288410,$SYS/broker/load/publish/sent/5min,4838.64,0,False,$SYS,broker,load,publish,sent,5min
2025-12-29T20:03:23.288574,$SYS/broker/load/bytes/received/5min,226975.80,0,False,$SYS,broker,load,bytes,received,5min
2025-12-29T20:03:23.288762,$SYS/broker/load/bytes/sent/5min,853809.36,0,False,$SYS,broker,load,bytes,sent,5min
2025-12-29T20:03:23.288955,$SYS/broker/load/sockets/5min,24.23,0,False,$SYS,broker,load,sockets,5min,
2025-12-29T20:03:23.289156,$SYS/broker/load/connections/5min,23.63,0,False,$SYS,broker,load,connections,5min,
2025-12-29T20:03:23.289351,$SYS/broker/load/messages/received/15min,1757.40,0,False,$SYS,broker,load,messages,received,15min
2025-12-29T20:03:23.294855,$SYS/broker/load/messages/sent/15min,4780.76,0,False,$SYS,broker,load,messages,sent,15min
2025-12-29T20:03:23.295133,$SYS/broker/load/publish/received/15min,1248.87,0,False,$SYS,broker,load,publish,received,15min
2025-12-29T20:03:23.295382,$SYS/broker/load/publish/sent/15min,4264.66,0,False,$SYS,broker,load,publish,sent,15min
2025-12-29T20:03:23.295610,$SYS/broker/load/bytes/received/15min,230937.81,0,False,$SYS,broker,load,bytes,received,15min
2025-12-29T20:03:23.295868,$SYS/broker/load/bytes/sent/15min,742846.21,0,False,$SYS,broker,load,bytes,sent,15min
2025-12-29T20:03:23.296052,$SYS/broker/load/sockets/15min,23.80,0,False,$SYS,broker,load,sockets,15min,
2025-12-29T20:03:23.296221,$SYS/broker/load/connections/15min,23.28,0,False,$SYS,broker,load,connections,15min,
2025-12-29T20:03:23.296403,$SYS/broker/store/messages/bytes,18957,0,False,$SYS,broker,store,messages,bytes,
2025-12-29T20:03:23.296583,$SYS/broker/heap/current,1736552,0,False,$SYS,broker,heap,current,,
2025-12-29T20:03:23.296760,$SYS/broker/messages/received,102624172,0,False,$SYS,broker,messages,received,,
2025-12-29T20:03:23.296911,$SYS/broker/messages/sent,208357341,0,False,$SYS,broker,messages,sent,,
2025-12-29T20:03:23.297074,$SYS/broker/publish/messages/received,70913332,0,False,$SYS,broker,publish,messages,received,
2025-12-29T20:03:23.297241,$SYS/broker/publish/messages/sent,176059214,0,False,$SYS,broker,publish,messages,sent,
2025-12-29T20:03:23.297434,$SYS/broker/bytes/received,14225341931,0,False,$SYS,broker,bytes,received,,
2025-12-29T20:03:23.297636,$SYS/broker/bytes/sent,34916928457,0,False,$SYS,broker,bytes,sent,,
2025-12-29T20:03:23.297794,$SYS/broker/publish/bytes/received,10964725971,0,False,$SYS,broker,publish,bytes,received,
2025-12-29T20:03:23.297952,$SYS/broker/publish/bytes/sent,27662061767,0,False,$SYS,broker,publish,bytes,sent,
2025-12-29T20:03:23.506258,shellies/shellyem3-BCFF4DFD0CE7/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD0CE7,relay,0,,
2025-12-29T20:03:23.571774,aemet/La Rioja/9170,"{""idema"":""9170"",""lon"":-2.331024,""fint"":""2025-12-29T18:00:00+0000"",""prec"":0,""alt"":353,""vmax"":4.1,""vv"":2.5,""dv"":240,""lat"":42.452342,""dmax"":250,""ubi"":""LOGRO�O  AEROPUERTO"",""pres"":977.5,""hr"":87,""stdvv"":0.5,""ts"":5.8,""pres_nmar"":1021.5,""tamin"":6.3,""ta"":6.4,""tamax"":7.3,""tpr"":4.5,""stddv"":6,""inso"":0}",0,False,aemet,La Rioja,9170,,,
2025-12-29T20:03:23.572335,gadget/9170,"{""gadget"":{""uuid"":""9170"",""timestamp"":1767031200000,""type"":""aemet""},""data"":{""temp"":6.4,""hum"":87,""prb"":977.5}}",0,False,gadget,9170,,,,
2025-12-29T20:03:24.011001,shellies/shellyem3-BCFF4DFD0F11/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD0F11,relay,0,,
2025-12-29T20:03:24.132131,IAQ_Measures,"{""device_info"": {""uuid"": ""03e1592d-b538-4978-b3c1-5d13ca05cbef"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":954.527},{""n"":""voc"", ""u"":""ppm"", ""v"":814.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":1.250},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":2.450},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":2.450},{""n"":""temp"", ""u"":""Cel"", ""v"":20.812},{""n"":""hum"", ""u"":""%RH"", ""v"":44.410},{""n"":""prb"", ""u"":""hPa"", ""v"":1017.554},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":2.317},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":2.450},{""n"":""iaqi"", ""u"":""count"", ""v"":49},{""n"":""tci"", ""u"":""count"", ""v"":73},{""n"":""eiaqi"", ""u"":""count"", ""v"":3}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:24.209108,gadget/03e1592d-b538-4978-b3c1-5d13ca05cbef,"{""gadget"":{""uuid"":""03e1592d-b538-4978-b3c1-5d13ca05cbef"",""timestamp"":1767035004131,""type"":""nanoenvi""},""data"":{""co2"":954.527,""voc"":3662.9999999999995,""co"":1.25,""pm10"":2.45,""temp"":20.812,""hum"":44.41,""prb"":1017.554,""pm1"":2.317,""pm4"":2.45,""iaqi"":49,""tci"":73,""eiaqi"":3,""pm25"":2.45}}",0,False,gadget,03e1592d-b538-4978-b3c1-5d13ca05cbef,,,,
2025-12-29T20:03:24.209594,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""03e1592d-b538-4978-b3c1-5d13ca05cbef"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":954.527},{""n"":""voc"",""u"":""ug/m3"",""v"":3662.9999999999995},{""n"":""co"",""u"":""ppm"",""v"":1.25},{""n"":""pm10"",""u"":""ug/m3"",""v"":2.45},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":2.45},{""n"":""temp"",""u"":""Cel"",""v"":20.812},{""n"":""hum"",""u"":""%RH"",""v"":44.41},{""n"":""prb"",""u"":""hPa"",""v"":1017.554},{""n"":""pm1"",""u"":""ug/m3"",""v"":2.317},{""n"":""pm4"",""u"":""ug/m3"",""v"":2.45},{""n"":""iaqi"",""u"":""count"",""v"":49},{""n"":""tci"",""u"":""count"",""v"":73},{""n"":""eiaqi"",""u"":""count"",""v"":3},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:24.545346,RESP/tactica/shelly/shellyem3-BCFF4DFD1D53,"{""id"":{""gadget_id"":335,""method"":""relay"",""status"":""off"",""component_id"":36,""status_component_id"":35,""component_kind"":""status_control"",""data_channel_id"":1},""result"":""ACK""}",0,False,RESP,tactica,shelly,shellyem3-BCFF4DFD1D53,,
2025-12-29T20:03:24.689261,IAQ_Measures,"{""device_info"": {""uuid"": ""dbc9ba3d-d6e7-4970-933f-37adafb47b75"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":655.794},{""n"":""voc"", ""u"":""ppm"", ""v"":2893.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.982},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.001},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.233},{""n"":""temp"", ""u"":""Cel"", ""v"":16.214},{""n"":""hum"", ""u"":""%RH"", ""v"":42.922},{""n"":""prb"", ""u"":""hPa"", ""v"":990.796},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":3.928},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.233},{""n"":""iaqi"", ""u"":""count"", ""v"":73},{""n"":""tci"", ""u"":""count"", ""v"":46},{""n"":""eiaqi"", ""u"":""count"", ""v"":3}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:24.754346,gadget/dbc9ba3d-d6e7-4970-933f-37adafb47b75,"{""gadget"":{""uuid"":""dbc9ba3d-d6e7-4970-933f-37adafb47b75"",""timestamp"":1767035004690,""type"":""nanoenvi""},""data"":{""co2"":655.794,""voc"":13018.499999999998,""co"":0.982,""pm10"":0.001,""temp"":16.214,""hum"":42.922,""prb"":990.796,""pm1"":3.928,""pm4"":0.233,""iaqi"":73,""tci"":46,""eiaqi"":3,""pm25"":0.233}}",0,False,gadget,dbc9ba3d-d6e7-4970-933f-37adafb47b75,,,,
2025-12-29T20:03:24.754919,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""dbc9ba3d-d6e7-4970-933f-37adafb47b75"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":655.794},{""n"":""voc"",""u"":""ug/m3"",""v"":13018.499999999998},{""n"":""co"",""u"":""ppm"",""v"":0.982},{""n"":""pm10"",""u"":""ug/m3"",""v"":0.001},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.233},{""n"":""temp"",""u"":""Cel"",""v"":16.214},{""n"":""hum"",""u"":""%RH"",""v"":42.922},{""n"":""prb"",""u"":""hPa"",""v"":990.796},{""n"":""pm1"",""u"":""ug/m3"",""v"":3.928},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.233},{""n"":""iaqi"",""u"":""count"",""v"":73},{""n"":""tci"",""u"":""count"",""v"":46},{""n"":""eiaqi"",""u"":""count"",""v"":3},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:24.821465,RESP/tactica/shelly/shellyem3-BCFF4DFD0DEC,"{""id"":{""gadget_id"":385,""method"":""relay"",""status"":""on"",""component_id"":36,""status_component_id"":35,""component_kind"":""status_control"",""data_channel_id"":1},""result"":""ACK""}",0,False,RESP,tactica,shelly,shellyem3-BCFF4DFD0DEC,,
2025-12-29T20:03:25.222713,shellies2/shellyproem50-08f9e0e5b594/status/em1:0,"{""id"":0,""voltage"":241.8,""current"":0.409,""act_power"":74.7,""aprt_power"":99.3,""pf"":0.80,""freq"":50.0,""calibration"":""factory""}",0,False,shellies2,shellyproem50-08f9e0e5b594,status,em1:0,,
2025-12-29T20:03:25.443112,IAQ_Measures,"{""device_info"": {""uuid"": ""28ad193c-6e99-4563-8793-7508b5596714"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":455.138},{""n"":""voc"", ""u"":""ppm"", ""v"":403.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.446},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.134},{""n"":""temp"", ""u"":""Cel"", ""v"":18.400},{""n"":""hum"", ""u"":""%RH"", ""v"":39.923},{""n"":""prb"", ""u"":""hPa"", ""v"":940.741},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":2.334},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.134},{""n"":""iaqi"", ""u"":""count"", ""v"":60},{""n"":""tci"", ""u"":""count"", ""v"":58},{""n"":""eiaqi"", ""u"":""count"", ""v"":4}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:25.520443,gadget/28ad193c-6e99-4563-8793-7508b5596714,"{""gadget"":{""uuid"":""28ad193c-6e99-4563-8793-7508b5596714"",""timestamp"":1767035005443,""type"":""nanoenvi""},""data"":{""co2"":455.138,""voc"":1813.5,""co"":0.446,""pm10"":0,""temp"":18.4,""hum"":39.923,""prb"":940.741,""pm1"":2.334,""pm4"":0.134,""iaqi"":60,""tci"":58,""eiaqi"":4,""pm25"":0.134}}",0,False,gadget,28ad193c-6e99-4563-8793-7508b5596714,,,,
2025-12-29T20:03:25.521359,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""28ad193c-6e99-4563-8793-7508b5596714"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":455.138},{""n"":""voc"",""u"":""ug/m3"",""v"":1813.5},{""n"":""co"",""u"":""ppm"",""v"":0.446},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.134},{""n"":""temp"",""u"":""Cel"",""v"":18.4},{""n"":""hum"",""u"":""%RH"",""v"":39.923},{""n"":""prb"",""u"":""hPa"",""v"":940.741},{""n"":""pm1"",""u"":""ug/m3"",""v"":2.334},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.134},{""n"":""iaqi"",""u"":""count"",""v"":60},{""n"":""tci"",""u"":""count"",""v"":58},{""n"":""eiaqi"",""u"":""count"",""v"":4},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:25.813303,IAQ_Measures,"{""device_info"": {""uuid"": ""d6e3236f-b2f2-404c-bb83-3051914670de"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":490.885},{""n"":""voc"", ""u"":""ppm"", ""v"":316.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.399},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.108},{""n"":""temp"", ""u"":""Cel"", ""v"":21.284},{""n"":""hum"", ""u"":""%RH"", ""v"":36.708},{""n"":""prb"", ""u"":""hPa"", ""v"":941.551},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":1.872},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""iaqi"", ""u"":""count"", ""v"":64},{""n"":""tci"", ""u"":""count"", ""v"":76},{""n"":""eiaqi"", ""u"":""count"", ""v"":5}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:25.892851,gadget/d6e3236f-b2f2-404c-bb83-3051914670de,"{""gadget"":{""uuid"":""d6e3236f-b2f2-404c-bb83-3051914670de"",""timestamp"":1767035005815,""type"":""nanoenvi""},""data"":{""co2"":490.885,""voc"":1422,""co"":0.399,""pm10"":0,""temp"":21.284,""hum"":36.708,""prb"":941.551,""pm1"":1.872,""pm4"":0,""iaqi"":64,""tci"":76,""eiaqi"":5,""pm25"":0.108}}",0,False,gadget,d6e3236f-b2f2-404c-bb83-3051914670de,,,,
2025-12-29T20:03:25.893914,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""d6e3236f-b2f2-404c-bb83-3051914670de"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":490.885},{""n"":""voc"",""u"":""ug/m3"",""v"":1422},{""n"":""co"",""u"":""ppm"",""v"":0.399},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.108},{""n"":""temp"",""u"":""Cel"",""v"":21.284},{""n"":""hum"",""u"":""%RH"",""v"":36.708},{""n"":""prb"",""u"":""hPa"",""v"":941.551},{""n"":""pm1"",""u"":""ug/m3"",""v"":1.872},{""n"":""pm4"",""u"":""ug/m3"",""v"":0},{""n"":""iaqi"",""u"":""count"",""v"":64},{""n"":""tci"",""u"":""count"",""v"":76},{""n"":""eiaqi"",""u"":""count"",""v"":5},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:26.084980,shellies/shellyem3-E89F6D8496DE/relay/0,off,0,False,shellies,shellyem3-E89F6D8496DE,relay,0,,
2025-12-29T20:03:26.187646,shellies/shellyem3-E89F6D8496C9/relay/0,on,0,False,shellies,shellyem3-E89F6D8496C9,relay,0,,
2025-12-29T20:03:26.253424,shellies/shellyem3-BCFF4DFD0DC6/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD0DC6,relay,0,,
2025-12-29T20:03:26.407817,shellies/shellyem3-BCFF4DFD10B8/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD10B8,relay,0,,
2025-12-29T20:03:26.495907,IAQ_Measures,"{""device_info"": {""uuid"": ""914b71e0-26a5-4b96-9f15-80cc75c70308"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":767.477},{""n"":""voc"", ""u"":""ppm"", ""v"":1255.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.000},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.212},{""n"":""temp"", ""u"":""Cel"", ""v"":13.808},{""n"":""hum"", ""u"":""%RH"", ""v"":55.532},{""n"":""prb"", ""u"":""hPa"", ""v"":990.819},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":3.691},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.212},{""n"":""iaqi"", ""u"":""count"", ""v"":71},{""n"":""tci"", ""u"":""count"", ""v"":34},{""n"":""eiaqi"", ""u"":""count"", ""v"":3}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:26.565301,gadget/914b71e0-26a5-4b96-9f15-80cc75c70308,"{""gadget"":{""uuid"":""914b71e0-26a5-4b96-9f15-80cc75c70308"",""timestamp"":1767035006497,""type"":""nanoenvi""},""data"":{""co2"":767.477,""voc"":5647.499999999999,""co"":0,""pm10"":0,""temp"":13.808,""hum"":55.532,""prb"":990.819,""pm1"":3.691,""pm4"":0.212,""iaqi"":71,""tci"":34,""eiaqi"":3,""pm25"":0.212}}",0,False,gadget,914b71e0-26a5-4b96-9f15-80cc75c70308,,,,
2025-12-29T20:03:26.565895,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""914b71e0-26a5-4b96-9f15-80cc75c70308"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":767.477},{""n"":""voc"",""u"":""ug/m3"",""v"":5647.499999999999},{""n"":""co"",""u"":""ppm"",""v"":0},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.212},{""n"":""temp"",""u"":""Cel"",""v"":13.808},{""n"":""hum"",""u"":""%RH"",""v"":55.532},{""n"":""prb"",""u"":""hPa"",""v"":990.819},{""n"":""pm1"",""u"":""ug/m3"",""v"":3.691},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.212},{""n"":""iaqi"",""u"":""count"",""v"":71},{""n"":""tci"",""u"":""count"",""v"":34},{""n"":""eiaqi"",""u"":""count"",""v"":3},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:26.745372,IAQ_Measures,"{""device_info"": {""uuid"": ""9ef1b271-7d6f-497c-912b-0e2f72c639d2"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":1105.933},{""n"":""voc"", ""u"":""ppm"", ""v"":7543.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.115},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.345},{""n"":""temp"", ""u"":""Cel"", ""v"":25.418},{""n"":""hum"", ""u"":""%RH"", ""v"":43.658},{""n"":""prb"", ""u"":""hPa"", ""v"":1018.867},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":5.996},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.345},{""n"":""iaqi"", ""u"":""count"", ""v"":24},{""n"":""tci"", ""u"":""count"", ""v"":69},{""n"":""eiaqi"", ""u"":""count"", ""v"":-1}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:03:26.812063,gadget/9ef1b271-7d6f-497c-912b-0e2f72c639d2,"{""gadget"":{""uuid"":""9ef1b271-7d6f-497c-912b-0e2f72c639d2"",""timestamp"":1767035006744,""type"":""nanoenvi""},""data"":{""co2"":1105.933,""voc"":33943.5,""co"":0.115,""pm10"":0,""temp"":25.418,""hum"":43.658,""prb"":1018.867,""pm1"":5.996,""pm4"":0.345,""iaqi"":24,""tci"":69,""eiaqi"":-1,""pm25"":0.345}}",0,False,gadget,9ef1b271-7d6f-497c-912b-0e2f72c639d2,,,,
2025-12-29T20:03:26.812672,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""9ef1b271-7d6f-497c-912b-0e2f72c639d2"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":1105.933},{""n"":""voc"",""u"":""ug/m3"",""v"":33943.5},{""n"":""co"",""u"":""ppm"",""v"":0.115},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.345},{""n"":""temp"",""u"":""Cel"",""v"":25.418},{""n"":""hum"",""u"":""%RH"",""v"":43.658},{""n"":""prb"",""u"":""hPa"",""v"":1018.867},{""n"":""pm1"",""u"":""ug/m3"",""v"":5.996},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.345},{""n"":""iaqi"",""u"":""count"",""v"":24},{""n"":""tci"",""u"":""count"",""v"":69},{""n"":""eiaqi"",""u"":""count"",""v"":-1},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:03:27.066194,shellies2/shellypro3em-34987a673194/status/em:0,"{""id"":0,""a_current"":0.747,""a_voltage"":241.1,""a_act_power"":109.0,""a_aprt_power"":179.9,""a_pf"":0.60,""a_freq"":50.0,""b_current"":0.028,""b_voltage"":240.9,""b_act_power"":0.0,""b_aprt_power"":6.6,""b_pf"":0.00,""b_freq"":50.0,""c_current"":0.029,""c_voltage"":240.9,""c_act_power"":0.0,""c_aprt_power"":6.9,""c_pf"":0.00,""c_freq"":50.0,""n_current"":null,""total_current"":0.803,""total_act_power"":108.977,""total_aprt_power"":193.460, ""user_calibrated_phase"":[]}",0,False,shellies2,shellypro3em-34987a673194,status,em:0,,
2025-12-29T20:03:27.416095,shellies/shellyem3-BCFF4DFD1871/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1871,relay,0,,
2025-12-29T20:03:27.485341,shellies/shellyem3-E89F6D852C2A/relay/0,off,0,False,shellies,shellyem3-E89F6D852C2A,relay,0,,
2025-12-29T20:03:27.559066,shellies/shellyem3-BCFF4DFD1BF2/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1BF2,relay,0,,
2025-12-29T20:03:27.768840,shellies/shellyem3-BCFF4DFD1E83/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1E83,relay,0,,
